node_id:ID(Place),name,category,rating,total_user_ratings,formatted_address,google_maps_url,:LABEL
ChIJ_TQF9R4VBDsRrCuTbflWOow,Cheranmahadevi thamirabarani river bathing point,tourist_attraction,4.5,41,"PH27+3X4, Cheranmahadevi, Tamil Nadu 627010, India",https://maps.google.com/?cid=10104484343244336044&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJs5yD-vMjBDsRqDUAR4-_uAk,Ramar Temple Arch,hindu_temple,4.3,41,"VFCG+JJC, SH 39, Alangulam, Kaluneerkulam, Tamil Nadu 627851, India",https://maps.google.com/?cid=700520364148536744&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJl0XA89yNBjsRqIaoj43e2y0,"Thalayanai thirutha parai falls, தலையணை திருத்தப்பாறை அருவி",tourist_attraction,4.7,40,"78WG+XF, Sivagiri R.F., Tamil Nadu 627760, India",https://maps.google.com/?cid=3304479451188332200&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJgUzFlGGHBjsRhNQqli9BmKo,Mekkarai paddy field View Point,tourist_attraction,4.6,40,"366H+QG2, Mekkarai Dam Rd, Achampudur, Tamil Nadu 627807, India",https://maps.google.com/?cid=12292646855546426500&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJdxLncnIpBDsRVTR-LGvw5IE,Courtallam Tenkasi Road Taj Mahal taxi parking,tourist_attraction,4.5,39,"W7VQ+8V8, SH 40, Taj Mahal park, Courtallam, Tamil Nadu 627802, India",https://maps.google.com/?cid=9359870268681368661&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJdXZuOVN1BDsRo4MXhjggCPw,Tamirabarani River dam falls,tourist_attraction,4.6,38,"435, Major District Road, near bus stop, Tirunelveli, Srivaikuntam, Tamil Nadu 628621, India",https://maps.google.com/?cid=18160800924511470499&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJl59G2XAvBDsRItkS__oPRJw,Yanai parai,tourist_attraction,4.1,34,"R9X7+2PW, Kilakadayam, Tamil Nadu 627415, India",https://maps.google.com/?cid=11260142539028748578&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJnxEU5r8pBDsRUriXx2MH-XI,Arulmigu ooikaattu sudalai swamy kovil,hindu_temple,4.7,33,"W8WF+93M, Tenkasi, Tamil Nadu 627811, India",https://maps.google.com/?cid=8284661114656503890&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJjfO2v0cjBDsRsKc-LKoWRkQ,Shri Sorimuthu Ayyanar Temple,hindu_temple,4.6,33,"VGF6+8P4, Tamil Nadu 627853, India",https://maps.google.com/?cid=4919644563091400624&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ681py5edBjsRbgFCDabz7qc,Sunfield sambavar vadakarai,tourist_attraction,4.5,31,"X9WR+PVH, Sambavarvadakarai, Tamil Nadu 627856, India",https://maps.google.com/?cid=12100877143303651694&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJHbVehgk7BDsR90fxH8NyjdI,"Vagaikulam Bird Sanctuary - Tenkasi, Tamilnadu",point_of_interest,4.5,30,"Q9WH+8VP, Unnamed Road, Virasamudram, Tamil Nadu 627412, India",https://maps.google.com/?cid=15171908902061164535&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJNd6V4hQpBDsRdin5ED4v_gk,Falls,tourist_attraction,4.4,30,"X73R+7G5, Tamil Nadu 627818, India",https://maps.google.com/?cid=720064934045100406&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJa2HAxYaBBjsRLEYXjUoKnoo,PUDUR NEERTHEKAM,tourist_attraction,4.3,28,"2634+4GW, Tamil Nadu 627813, India",https://maps.google.com/?cid=9988432338865309228&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJGbc6sSKdBjsRmvw5EigekSo,Surandai Sri Pathirakaliamman Temple,hindu_temple,4.9,27,"Pathirakali Amman Temple, Surandai, Tamil Nadu 627859, India",https://maps.google.com/?cid=3067265978669333658&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJcfvrXkC5BjsRu3pY0p9dUgA,Thiruvengadanathar Temple,hindu_temple,4.6,27,"7M6F+VH2, Thiruvengadam, Tamil Nadu 627719, India",https://maps.google.com/?cid=23183889100470971&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJPYrLA3ydBjsR76Lqd0JtI1g,Sri poddal Madasamy Kovil Temple,hindu_temple,4.6,27,"XCH9+G54, Surandai, Tamil Nadu 627859, India",https://maps.google.com/?cid=6351040031769666287&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ-a4Fh485BDsReE8HkiZ5qBg,Manimuthar Dam Shutter,tourist_attraction,4.2,26,"Thamirabarani River Bridge, Unnamed Road, Tamil Nadu 627421, India",https://maps.google.com/?cid=1776803259563331448&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ1Wp9B0cjBDsRzwzPf4lYZYw,ISCA INDRA GARDEN,garden,4.7,25,"SH 39, Tamil Nadu 627853, India",https://maps.google.com/?cid=10116589485535726799&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJIdet46mHBjsR3PbLSmjxSUM,Kadayanallur Stone River,national_park,4.6,24,"479P+C2H, Kadayanallur Upper Slopes, Tamil Nadu 627751, India",https://maps.google.com/?cid=4848671904074823388&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJWRNsgJU3BDsRSULsvBpnuQs,Thalaiyanai Bathing spot,tourist_attraction,4.5,24,"P959+95, Papanasam, Tamil Nadu 627425, India",https://maps.google.com/?cid=844819769645089353&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJQ96D1M8rBDsRqt6w84FGNmw,Gundar Public Falls,tourist_attraction,4.3,24,"W6P5+X64, Kannupuli Mettu Rd, Puliyarai R.F. Part, Tamil Nadu 627809, India",https://maps.google.com/?cid=7797497328791772842&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJiXq8FNyDBjsR9EQydtqPwPU,Tenkasi - Kadayanallur Roundana,historical_landmark,4.8,21,"Ena Vilakku, Bus Stop, NH 744, Tamil Nadu 627804, India",https://maps.google.com/?cid=17708311903269438708&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJI2hEcrL9BDsR5bM1IMY333I,Big Rock,hiking_area,4.7,21,"56RP+36X, Alanchi, Tamil Nadu 629251, India",https://maps.google.com/?cid=8277395964213703653&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ4Uo7n3mdBjsRqe7VZR4A1po,ARULMIGU THIRUMALAIYANDAVAR KOVIL,hindu_temple,4.4,21,"XCJ9+GXQ, Sivagurunathapuram, Surandai, Tamil Nadu 627859, India",https://maps.google.com/?cid=11157105257414520489&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJHfKoNpbtBjsRbySESoZ8Eqc,Rock view point,tourist_attraction,4.2,21,"9C3Q+3V6, NH 744, Viswanathapperi, Tamil Nadu 627757, India",https://maps.google.com/?cid=12038821670132393071&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJUVFdlWidBjsR4jH_7xKQb4g,ஸ்ரீ வெற்றி பத்திரகாளி அம்மன் கோவில் & ஸ்ரீ வெற்றிவேல் ஐயனார் கோவில்,hindu_temple,4.8,20,"XCM4+R7J, Surandai, Tamil Nadu 627859, India",https://maps.google.com/?cid=9831234922583372258&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJSTeBrTmdBjsR7mRML4o9kNQ,Tr. Agastheeswarar Temple Cave,hindu_temple,4.4,20,"X9WR+JR3, Pavoorchatram - Surandai - Shencottai, Sambavarvadakarai, Tamil Nadu 627856, India",https://maps.google.com/?cid=15316809996395373806&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJLadwo8YpBDsRT3xwA0_FTbw,Kulasekaranathar Temple,hindu_temple,4.7,19,"X838+2HJ, Tenkasi, Tamil Nadu 627811, India",https://maps.google.com/?cid=13568718195487964239&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJn6PVEciBBjsRUaH9qRKGb0A,Ariharanathi falls,tourist_attraction,4.4,19,"X7FC+WW3, Kottakulam, Tamil Nadu 627805, India",https://maps.google.com/?cid=4643077155561775441&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJebL0AYyHBjsRTxHUtm8V2z8,Private Falls,tourist_attraction,4.3,19,"36F8+6Q5, Mekkarai, Tamil Nadu 627807, India",https://maps.google.com/?cid=4601295013841998159&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJERqhq22FBjsRaJiYVNaOPj0,Kadayanallur Periya Aaru,tourist_attraction,4.1,19,"482C+RQF, Kadayanallur, Tamil Nadu 627751, India",https://maps.google.com/?cid=4413121736063096936&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJcdBTWrKFBjsRfnEQkscgshs,கடையநல்லூர் கல்லாறு,tourist_attraction,4.3,16,"479Q+C72, Kadayanallur Upper Slopes, Tamil Nadu 627751, India",https://maps.google.com/?cid=1995693626399682942&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJdz0NeZwpBDsRe-5ddjICWXg,Funland natural falls no cost,park,4.5,15,"W7FW+XGF, Tamil Nadu 627814, India",https://maps.google.com/?cid=8671964973236088443&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJW6hgB1-DBjsRtONaTppN-qM,achanputhurseemai,tourist_attraction,4.4,15,"27QX+59Q, MDR431, Achampudur, Tamil Nadu 627803, India",https://maps.google.com/?cid=11815841897494799284&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJq6raASnWBTsRg6MRD__traA,Thenmala Dam Entrance,tourist_attraction,4.2,15,"X358+323, SH 2, Thenmala, Kerala 691308, India",https://maps.google.com/?cid=11578171896764670851&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJzToWHj8pBDsRNvVdi62xu1g,"Anniyan parai lake, puliyur",tourist_attraction,4.3,14,"X85Q+HH, Tenkasi, Tamil Nadu 627814, India",https://maps.google.com/?cid=6393899454908200246&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJCTzZZiEnBDsRSCbKYYHWVvA,Arulmigu Uchinimahali Amman temple v k pudur,hindu_temple,4.3,13,"WFP2+5GX, Veerakeralampudur, Tamil Nadu 627861, India",https://maps.google.com/?cid=17318265268279584328&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJWfsnAAArBDsRyb5q2KR_aoU,Gundaru dam Boating,park,4.9,11,"Gundaru Dam, Puliyarai R.F. Part, Tamil Nadu 627809, India",https://maps.google.com/?cid=9613636700557983433&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ_RL3fwHtBjsRf-iL7es_CCw,தேவர் சிலை,park,4.6,11,"8CVJ+H9F, Sivagiri, Tamil Nadu 627757, India",https://maps.google.com/?cid=3172856220017748095&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ4_gKm7MrBDsRKsWWQp_WprM,TR FALLS,tourist_attraction,4.2,11,"W6H2+HG, Puliyarai R.F. Part, Tamil Nadu 627809, India",https://maps.google.com/?cid=12945270158428390698&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ9Ri3vj2dBjsRuUVf6SNP2fk,Tenkasi,hindu_temple,4.8,9,"293V+3V4, Kovilandanoor Rd, Sambavarvadakarai, Tamil Nadu 627856, India",https://maps.google.com/?cid=18003508001048053177&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,Chittraru Check dam,tourist_attraction,4.4,9,"X82Q+4HV, Tamil Nadu 627814, India",https://maps.google.com/?cid=14462222710622464985&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ96R4jXudBjsRECgwFvGqk5Q,Sri Mathalapandi Temple,hindu_temple,4.4,9,"XCH8+GQW, Pottalmadasamy Kovil St, Surandai, Tamil Nadu 627859, India",https://maps.google.com/?cid=10706088691625895952&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJOUefPGkxBDsRLVNIHIf6eAw,Mini silver falls,tourist_attraction,4.0,9,"Tenkasi, Mela Ambur, Tamil Nadu 627418, India",https://maps.google.com/?cid=898743583862444845&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJEz0dFwcpBDsRFzBAfksFjRQ,Prana Miyawaki 2.0 - Tenkasi,national_park,5.0,8,"X828+P2R, SH 39, Melapuliyur, Tenkasi, Tamil Nadu 627811, India",https://maps.google.com/?cid=1480845674273583127&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJn2YR4tydBjsR76Ujn5xhak8,Sri Saptha Kanni Amman Kovil,hindu_temple,5.0,7,"XCF6+VH4, Surandai, Tamil Nadu 627859, India",https://maps.google.com/?cid=5722493601840342511&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJp6hF5x4rBDsRl1Fk7DNCBUg,View Point,tourist_attraction,4.9,7,"X659+C3C, Puliyarai R.F. Part, Tamil Nadu 627809, India",https://maps.google.com/?cid=5189626936391127447&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJJ1pLSishBDsRmiEY-mLj60Y,Sivalingapuram DAM,tourist_attraction,3.8,6,"WF9H+3Q3, Thuthikulam - Sivalingapuram, Alangulam, Tamil Nadu 627853, India",https://maps.google.com/?cid=5110428216424145306&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJqSs_jz4rBDsRsP1P89QtBvA,Mayiladumparai,nature_preserve,4.4,5,"X64G+3XW, Shenkottai, Tamil Nadu 627809, India",https://maps.google.com/?cid=17295561811601391024&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJKat96ayHBjsRj2Bj6PVoPOQ,Mekkarai Diamond falls,tourist_attraction,4.0,5,"3657+G3Q, Mekkarai, Tamil Nadu 627807, India",https://maps.google.com/?cid=16446135344625311887&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ2aTh0oMrBDsRv4cmIKqt01A,Pazhathotta aruvi,water_park,4.8,4,"W6HP+8G, Courtallam Slopes R.F., Tamil Nadu 627802, India",https://maps.google.com/?cid=5824189689315624895&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJX0tommqBBjsRdNtPn5ZGwbw,Anna Nagar Park,park,4.8,4,"X6GR+8P6, Shenkottai, Tamil Nadu 627809, India",https://maps.google.com/?cid=13601229962367458164&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJpYSiHEG5BjsR1ZNJlloOrvI,Padikasu Vinayagar Temple,hindu_temple,5.0,3,"7M6F+64P, Thiruvengadam, Tamil Nadu 627719, India",https://maps.google.com/?cid=17486930185357464533&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ59WpP4UpBDsR5oYgTYmyhno,Temple,tourist_attraction,4.7,3,"X848+H39, Tenkasi, Tamil Nadu 627811, India",https://maps.google.com/?cid=8828940422280677094&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
ChIJ36JWOwC5BjsRugbLvK0JrnA,Iraichan water fall,tourist_attraction,4.7,3,"8P55+6M3, Kilanmarinadu, Tamil Nadu 626140, India",https://maps.google.com/?cid=8119437819996997306&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Place
